IL,XL,X,Y,Z_CONFORM,Z_POLY,DIST
64,4,467762.0,7270123.7,2075.50,1501.67,44583.3
65,4,468762.0,7270123.7,1989.53,1446.13,44883.9
66,4,469762.0,7270123.7,2013.61,1390.58,45203.2
67,4,470762.0,7270123.7,1881.63,1335.04,45540.8
68,4,471762.0,7270123.7,1868.23,1279.49,45896.4
69,4,472762.0,7270123.7,1881.00,1223.94,46269.5
70,4,473762.0,7270123.7,1963.38,1168.39,46659.7
71,4,474762.0,7270123.7,2021.35,1112.83,47066.8
72,4,475762.0,7270123.7,1801.89,1057.28,47490.2
73,4,476762.0,7270123.7,1865.28,1001.72,47929.6
74,4,477762.0,7270123.7,1958.04,946.16,48384.5
75,4,478762.0,7270123.7,1851.85,890.58,48854.6
76,4,479762.0,7270123.7,1847.05,835.02,49339.4
77,4,480762.0,7270123.7,1870.17,779.45,49838.5
78,4,481762.0,7270123.7,1965.16,723.88,50351.6
79,4,482762.0,7270123.7,2037.01,668.31,50878.3
80,4,483762.0,7270123.7,1832.35,612.74,51418.1
81,4,484762.0,7270123.7,1981.43,612.74,51970.7
82,4,485762.0,7270123.7,1854.00,612.75,52535.7
83,4,486762.0,7270123.7,1703.43,612.75,53112.7
84,4,487762.0,7270123.7,1624.73,612.76,53701.4
85,4,488762.0,7270123.7,1573.95,612.76,54301.4
86,4,489762.0,7270123.7,1624.55,612.76,54912.3
87,4,490762.0,7270123.7,1476.21,612.76,55533.9
88,4,491762.0,7270123.7,1357.24,612.76,56165.7
89,4,492762.0,7270123.7,1521.12,612.77,56807.5
90,4,493762.0,7270123.7,1407.57,612.77,57459.0
91,4,494762.0,7270123.7,1269.62,612.77,58119.8
92,4,495762.0,7270123.7,1201.27,612.77,58789.6
93,4,496762.0,7270123.7,1159.09,612.77,59468.2
94,4,497762.0,7270123.7,1235.49,612.77,60155.3
95,4,498762.0,7270123.7,1155.83,612.77,60850.6
96,4,499762.0,7270123.7,1186.22,612.77,61553.8
97,4,500762.0,7270123.7,1632.73,612.77,62264.7
98,4,501762.0,7270123.7,1892.52,612.77,62983.1
99,4,502762.0,7270123.7,1922.52,612.77,63708.6
100,4,503762.0,7270123.7,1841.20,612.77,64441.2
0,5,403762.0,7271123.7,4726.00,3391.78,63768.1
1,5,404762.0,7271123.7,4793.51,3391.78,63028.2
2,5,405762.0,7271123.7,4925.57,3391.78,62295.1
3,5,406762.0,7271123.7,4779.00,3391.78,61569.2
4,5,407762.0,7271123.7,4643.48,3391.78,60850.6
5,5,408762.0,7271123.7,4623.42,3391.78,60139.6
6,5,409762.0,7271123.7,4988.21,3391.78,59436.5
7,5,410762.0,7271123.7,5198.69,3391.78,58741.5
8,5,411762.0,7271123.7,5105.67,3391.78,58054.9
9,5,412762.0,7271123.7,5188.71,3391.78,57376.9
10,5,413762.0,7271123.7,5348.55,3391.78,56708.0
11,5,414762.0,7271123.7,5141.28,3391.77,56048.3
12,5,415762.0,7271123.7,4990.94,3391.77,55398.2
13,5,416762.0,7271123.7,4863.14,3391.77,54758.0
14,5,417762.0,7271123.7,4599.92,3391.77,54128.1
15,5,418762.0,7271123.7,4337.81,3391.76,53508.8
16,5,419762.0,7271123.7,4021.45,3391.76,52900.4
17,5,420762.0,7271123.7,3804.97,3391.76,52303.2
18,5,421762.0,7271123.7,3672.14,3391.75,51717.8
19,5,422762.0,7271123.7,3247.98,3391.74,51144.3
20,5,423762.0,7271123.7,2974.41,3391.73,50583.3
21,5,424762.0,7271123.7,2802.88,3391.72,50035.0
22,5,425762.0,7271123.7,2559.72,3391.71,49500.0
23,5,426762.0,7271123.7,2368.03,3391.70,48978.6
24,5,427762.0,7271123.7,2161.48,3391.68,48471.1
25,5,428762.0,7271123.7,2088.30,3391.66,47978.2
26,5,429762.0,7271123.7,2127.49,3391.64,47500.0
27,5,430762.0,7271123.7,1894.89,3391.61,47037.1
28,5,431762.0,7271123.7,1819.27,3391.58,46589.9
29,5,432762.0,7271123.7,1838.57,3391.55,46158.8
30,5,433762.0,7271123.7,1768.66,3391.52,45744.3
31,5,434762.0,7271123.7,1782.99,3335.90,45346.7
32,5,435762.0,7271123.7,1708.10,3280.28,44966.5
33,5,436762.0,7271123.7,1728.14,3224.65,44604.1
34,5,437762.0,7271123.7,1905.15,3169.02,44259.8
35,5,438762.0,7271123.7,1810.38,3113.39,43934.2
36,5,439762.0,7271123.7,1827.98,3057.76,43627.5
37,5,440762.0,7271123.7,1978.95,3002.13,43340.2
38,5,441762.0,7271123.7,2115.05,2946.50,43072.5
39,5,442762.0,7271123.7,2302.63,2890.86,42824.9
40,5,443762.0,7271123.7,2418.58,2835.23,42597.7
41,5,444762.0,7271123.7,2636.56,2779.60,42391.2
42,5,445762.0,7271123.7,3005.14,2723.97,42205.6
43,5,446762.0,7271123.7,3082.39,2668.35,42041.2
44,5,447762.0,7271123.7,3243.28,2612.72,41898.2
45,5,448762.0,7271123.7,3504.06,2557.11,41776.9
46,5,449762.0,7271123.7,3710.59,2501.50,41677.4
47,5,450762.0,7271123.7,3918.23,2445.89,41599.9
48,5,451762.0,7271123.7,3990.45,2390.29,41544.4
49,5,452762.0,7271123.7,4085.20,2334.70,41511.1
50,5,453762.0,7271123.7,4236.89,2279.12,41500.0
51,5,454762.0,7271123.7,4021.47,2223.54,41511.1
52,5,455762.0,7271123.7,3882.86,2167.97,41544.4
53,5,456762.0,7271123.7,3920.30,2112.41,41599.9
54,5,457762.0,7271123.7,3654.24,2056.86,41677.4
55,5,458762.0,7271123.7,3233.87,2001.31,41776.9
56,5,459762.0,7271123.7,3198.35,1945.76,41898.2
57,5,460762.0,7271123.7,3278.30,1890.23,42041.2
58,5,461762.0,7271123.7,3369.29,1834.69,42205.6
59,5,462762.0,7271123.7,3181.65,1779.16,42391.2
60,5,463762.0,7271123.7,3058.57,1723.63,42597.7
61,5,464762.0,7271123.7,3029.36,1668.10,42824.9
62,5,465762.0,7271123.7,2842.50,1612.58,43072.5
63,5,466762.0,7271123.7,2574.94,1557.05,43340.2
64,5,467762.0,7271123.7,2232.64,1501.52,43627.5
65,5,468762.0,7271123.7,2060.25,1445.99,43934.2
66,5,469762.0,7271123.7,2110.02,1390.46,44259.8
67,5,470762.0,7271123.7,1923.68,1334.93,44604.1
68,5,471762.0,7271123.7,1854.55,1279.40,44966.5
69,5,472762.0,7271123.7,1897.11,1223.86,45346.7
70,5,473762.0,7271123.7,1896.76,1168.32,45744.3
71,5,474762.0,7271123.7,1918.93,1112.77,46158.8
72,5,475762.0,7271123.7,1843.55,1057.22,46589.9
73,5,476762.0,7271123.7,1851.82,1001.67,47037.1
74,5,477762.0,7271123.7,2002.70,946.12,47500.0
75,5,478762.0,7271123.7,1864.08,890.55,47978.2
76,5,479762.0,7271123.7,1816.60,834.99,48471.1
77,5,480762.0,7271123.7,1877.74,779.43,48978.6
78,5,481762.0,7271123.7,1896.32,723.86,49500.0
79,5,482762.0,7271123.7,1937.71,668.29,50035.0
80,5,483762.0,7271123.7,1881.50,612.72,50583.3
81,5,484762.0,7271123.7,1882.13,612.73,51144.3
82,5,485762.0,7271123.7,1785.16,612.74,51717.8
83,5,486762.0,7271123.7,1711.00,612.75,52303.2
84,5,487762.0,7271123.7,1594.28,612.75,52900.4
85,5,488762.0,7271123.7,1586.18,612.75,53508.8
86,5,489762.0,7271123.7,1669.21,612.76,54128.1
87,5,490762.0,7271123.7,1462.75,612.76,54758.0
88,5,491762.0,7271123.7,1398.90,612.76,55398.2
89,5,492762.0,7271123.7,1418.71,612.76,56048.3
90,5,493762.0,7271123.7,1340.96,612.77,56708.0
91,5,494762.0,7271123.7,1285.73,612.77,57376.9
92,5,495762.0,7271123.7,1187.59,612.77,58054.9
93,5,496762.0,7271123.7,1201.14,612.77,58741.5
94,5,497762.0,7271123.7,1331.91,612.77,59436.5
95,5,498762.0,7271123.7,1226.56,612.77,60139.6
96,5,499762.0,7271123.7,1343.37,612.77,60850.6
97,5,500762.0,7271123.7,1630.09,612.77,61569.2
98,5,501762.0,7271123.7,1842.08,612.77,62295.1
99,5,502762.0,7271123.7,1973.36,612.77,63028.2
100,5,503762.0,7271123.7,1946.99,612.77,63768.1
0,6,403762.0,7272123.7,4747.82,3391.78,63103.3
1,6,404762.0,7272123.7,4880.23,3391.78,62355.9
2,6,405762.0,7272123.7,4870.04,3391.78,61615.3
3,6,406762.0,7272123.7,4599.64,3391.78,60881.7
4,6,407762.0,7272123.7,4753.85,3391.78,60155.3
5,6,408762.0,7272123.7,4521.97,3391.78,59436.5
6,6,409762.0,7272123.7,4449.97,3391.78,58725.4
7,6,410762.0,7272123.7,5043.01,3391.78,58022.4
8,6,411762.0,7272123.7,5069.06,3391.78,57327.6
9,6,412762.0,7272123.7,5115.98,3391.78,56641.5
10,6,413762.0,7272123.7,5310.86,3391.77,55964.3
11,6,414762.0,7272123.7,5089.34,3391.77,55296.3
12,6,415762.0,7272123.7,5024.05,3391.77,54637.8
13,6,416762.0,7272123.7,4823.39,3391.77,53989.1
14,6,417762.0,7272123.7,4573.96,3391.76,53350.7
15,6,418762.0,7272123.7,4391.23,3391.76,52722.8
16,6,419762.0,7272123.7,4017.97,3391.75,52105.8
17,6,420762.0,7272123.7,3811.97,3391.75,51500.0
18,6,421762.0,7272123.7,3702.61,3391.74,50905.9
19,6,422762.0,7272123.7,3244.82,3391.73,50323.8
20,6,423762.0,7272123.7,3032.04,3391.72,49754.1
21,6,424762.0,7272123.7,2766.72,3391.70,49197.2
22,6,425762.0,7272123.7,2524.35,3391.69,48653.6
23,6,426762.0,7272123.7,2406.14,3391.67,48123.6
24,6,427762.0,7272123.7,2139.24,3391.64,47607.7
25,6,428762.0,7272123.7,2078.93,3391.62,47106.3
26,6,429762.0,7272123.7,2154.09,3391.58,46619.9
27,6,430762.0,7272123.7,1907.79,3391.55,46148.8
28,6,431762.0,7272123.7,1914.61,3391.51,45693.5
29,6,432762.0,7272123.7,1858.04,3391.47,45254.5
30,6,433762.0,7272123.7,1800.31,3391.42,44832.2
31,6,434762.0,7272123.7,1802.46,3335.79,44427.0
32,6,435762.0,7272123.7,1803.44,3280.15,44039.5
33,6,436762.0,7272123.7,1741.04,3224.51,43669.9
34,6,437762.0,7272123.7,1931.75,3168.87,43318.8
35,6,438762.0,7272123.7,1801.00,3113.22,42986.6
36,6,439762.0,7272123.7,1805.73,3057.57,42673.6
37,6,440762.0,7272123.7,2017.04,3001.92,42380.3
38,6,441762.0,7272123.7,2079.67,2946.26,42107.0
39,6,442762.0,7272123.7,2266.45,2890.61,41854.2
40,6,443762.0,7272123.7,2476.19,2834.96,41622.1
41,6,444762.0,7272123.7,2633.38,2779.31,41411.0
42,6,445762.0,7272123.7,3035.59,2723.66,41221.4
43,6,446762.0,7272123.7,3089.36,2668.02,41053.3
44,6,447762.0,7272123.7,3239.78,2612.39,40907.2
45,6,448762.0,7272123.7,3557.45,2556.76,40783.2
46,6,449762.0,7272123.7,3684.60,2501.13,40681.4
47,6,450762.0,7272123.7,3878.45,2445.52,40602.2
48,6,451762.0,7272123.7,4023.52,2389.92,40545.4
49,6,452762.0,7272123.7,4033.23,2334.32,40511.4
50,6,453762.0,7272123.7,4199.17,2278.74,40500.0
51,6,454762.0,7272123.7,3948.71,2223.16,40511.4
52,6,455762.0,7272123.7,3846.21,2167.60,40545.4
53,6,456762.0,7272123.7,3764.59,2112.04,40602.2
54,6,457762.0,7272123.7,3115.97,2056.49,40681.4
55,6,458762.0,7272123.7,3132.39,2000.96,40783.2
56,6,459762.0,7272123.7,3308.70,1945.43,40907.2
57,6,460762.0,7272123.7,3098.91,1889.90,41053.3
58,6,461762.0,7272123.7,3313.74,1834.38,41221.4
59,6,462762.0,7272123.7,3268.35,1778.87,41411.0
60,6,463762.0,7272123.7,3080.37,1723.36,41622.1
61,6,464762.0,7272123.7,3038.97,1667.85,41854.2
62,6,465762.0,7272123.7,2760.29,1612.34,42107.0
63,6,466762.0,7272123.7,2526.66,1556.84,42380.3
64,6,467762.0,7272123.7,2297.05,1501.33,42673.6
65,6,468762.0,7272123.7,2051.60,1445.82,42986.6
66,6,469762.0,7272123.7,2112.83,1390.31,43318.8
67,6,470762.0,7272123.7,1887.93,1334.79,43669.9
68,6,471762.0,7272123.7,1806.68,1279.27,44039.5
69,6,472762.0,7272123.7,1914.80,1223.75,44427.0
70,6,473762.0,7272123.7,1842.96,1168.22,44832.2
71,6,474762.0,7272123.7,1860.38,1112.69,45254.5
72,6,475762.0,7272123.7,1869.25,1057.15,45693.5
73,6,476762.0,7272123.7,1804.41,1001.61,46148.8
74,6,477762.0,7272123.7,1979.05,946.06,46619.9
75,6,478762.0,7272123.7,1814.90,890.51,47106.3
76,6,479762.0,7272123.7,1764.91,834.95,47607.7
77,6,480762.0,7272123.7,1895.48,779.40,48123.6
78,6,481762.0,7272123.7,1846.46,723.84,48653.6
79,6,482762.0,7272123.7,1887.42,668.27,49197.2
80,6,483762.0,7272123.7,1919.17,612.71,49754.1
81,6,484762.0,7272123.7,1831.84,612.72,50323.8
82,6,485762.0,7272123.7,1735.30,612.73,50905.9
83,6,486762.0,7272123.7,1728.74,612.74,51500.0
84,6,487762.0,7272123.7,1542.59,612.74,52105.8
85,6,488762.0,7272123.7,1537.00,612.75,52722.8
86,6,489762.0,7272123.7,1645.56,612.75,53350.7
87,6,490762.0,7272123.7,1415.35,612.76,53989.1
88,6,491762.0,7272123.7,1424.61,612.76,54637.8
89,6,492762.0,7272123.7,1360.16,612.76,55296.3
90,6,493762.0,7272123.7,1287.16,612.76,55964.3
91,6,494762.0,7272123.7,1303.42,612.77,56641.5
92,6,495762.0,7272123.7,1139.73,612.77,57327.6
93,6,496762.0,7272123.7,1165.40,612.77,58022.4
94,6,497762.0,7272123.7,1334.72,612.77,58725.4
95,6,498762.0,7272123.7,1217.92,612.77,59436.5
96,6,499762.0,7272123.7,1407.79,612.77,60155.3
97,6,500762.0,7272123.7,1581.83,612.77,60881.7
98,6,501762.0,7272123.7,1759.88,612.77,61615.3
99,6,502762.0,7272123.7,1982.99,612.77,62355.9
100,6,503762.0,7272123.7,1968.81,612.77,63103.3
0,7,403762.0,7273123.7,4794.14,3391.78,62446.9
1,7,404762.0,7273123.7,4904.05,3391.78,61692.0
2,7,405762.0,7273123.7,4995.93,3391.78,60943.8
3,7,406762.0,7273123.7,4623.87,3391.78,60202.4
4,7,407762.0,7273123.7,4812.69,3391.78,59468.2
5,7,408762.0,7273123.7,4551.79,3391.78,58741.5
6,7,409762.0,7273123.7,4482.03,3391.78,58022.4
7,7,410762.0,7273123.7,4861.81,3391.78,57311.2
8,7,411762.0,7273123.7,5071.67,3391.78,56608.2
9,7,412762.0,7273123.7,5147.04,3391.77,55913.8
10,7,413762.0,7273123.7,5271.55,3391.77,55228.2
11,7,414762.0,7273123.7,5053.83,3391.77,54551.7
12,7,415762.0,7273123.7,5055.44,3391.77,53884.7
13,7,416762.0,7273123.7,4818.83,3391.76,53227.4
14,7,417762.0,7273123.7,4577.98,3391.76,52580.3
15,7,418762.0,7273123.7,4400.42,3391.75,51943.7
16,7,419762.0,7273123.7,4151.57,3391.74,51317.9
17,7,420762.0,7273123.7,3923.69,3391.74,50703.3
18,7,421762.0,7273123.7,3748.22,3391.72,50100.4
19,7,422762.0,7273123.7,3293.28,3391.71,49509.4
20,7,423762.0,7273123.7,3128.79,3391.69,48930.9
21,7,424762.0,7273123.7,2801.88,3391.67,48365.2
22,7,425762.0,7273123.7,2544.66,3391.65,47812.8
23,7,426762.0,7273123.7,2415.47,3391.62,47274.0
24,7,427762.0,7273123.7,2257.03,3391.59,46749.4
25,7,428762.0,7273123.7,2170.40,3391.56,46239.3
26,7,429762.0,7273123.7,2191.92,3391.52,45744.3
27,7,430762.0,7273123.7,1972.13,3391.47,45264.7
28,7,431762.0,7273123.7,2053.34,3391.42,44801.1
29,7,432762.0,7273123.7,1955.21,3391.36,44353.9
30,7,433762.0,7273123.7,1892.98,3391.29,43923.6
31,7,434762.0,7273123.7,1899.62,3335.64,43510.6
32,7,435762.0,7273123.7,1942.16,3279.99,43115.4
33,7,436762.0,7273123.7,1805.37,3224.32,42738.5
34,7,437762.0,7273123.7,1969.57,3168.66,42380.3
35,7,438762.0,7273123.7,1892.47,3112.99,42041.2
36,7,439762.0,7273123.7,1923.50,3057.31,41721.7
37,7,440762.0,7273123.7,2026.35,3001.63,41422.2
38,7,441762.0,7273123.7,2099.95,2945.95,41143.0
39,7,442762.0,7273123.7,2301.59,2890.28,40884.7
40,7,443762.0,7273123.7,2572.91,2834.60,40647.5
41,7,444762.0,7273123.7,2681.81,2778.92,40431.8
42,7,445762.0,7273123.7,3081.16,2723.26,40237.9
43,7,446762.0,7273123.7,3201.04,2667.59,40066.0
44,7,447762.0,7273123.7,3373.34,2611.94,39916.6
45,7,448762.0,7273123.7,3566.60,2556.29,39789.7
46,7,449762.0,7273123.7,3688.58,2500.65,39685.6
47,7,450762.0,7273123.7,3873.84,2445.03,39604.5
48,7,451762.0,7273123.7,4054.87,2389.41,39546.5
49,7,452762.0,7273123.7,3997.68,2333.81,39511.6
50,7,453762.0,7273123.7,4159.81,2278.23,39500.0
51,7,454762.0,7273123.7,3979.73,2222.65,39511.6
52,7,455762.0,7273123.7,3848.78,2167.09,39546.5
53,7,456762.0,7273123.7,3583.34,2111.55,39604.5
54,7,457762.0,7273123.7,3147.99,2056.01,39685.6
55,7,458762.0,7273123.7,3162.17,2000.49,39789.7
56,7,459762.0,7273123.7,3367.50,1944.98,39916.6
57,7,460762.0,7273123.7,3123.10,1889.47,40066.0
58,7,461762.0,7273123.7,3439.59,1833.98,40237.9
59,7,462762.0,7273123.7,3292.14,1778.48,40431.8
60,7,463762.0,7273123.7,3126.66,1723.00,40647.5
61,7,464762.0,7273123.7,2952.19,1667.52,40884.7
62,7,465762.0,7273123.7,2680.69,1612.03,41143.0
63,7,466762.0,7273123.7,2479.75,1556.55,41422.2
64,7,467762.0,7273123.7,2324.29,1501.07,41721.7
65,7,468762.0,7273123.7,2027.50,1445.59,42041.2
66,7,469762.0,7273123.7,2077.21,1390.10,42380.3
67,7,470762.0,7273123.7,1917.31,1334.60,42738.5
68,7,471762.0,7273123.7,1873.99,1279.11,43115.4
69,7,472762.0,7273123.7,1885.00,1223.60,43510.6
70,7,473762.0,7273123.7,1830.04,1168.09,43923.6
71,7,474762.0,7273123.7,1861.31,1112.58,44353.9
72,7,475762.0,7273123.7,1922.06,1057.06,44801.1
73,7,476762.0,7273123.7,1793.71,1001.53,45264.7
74,7,477762.0,7273123.7,1952.97,946.00,45744.3
75,7,478762.0,7273123.7,1853.91,890.45,46239.3
76,7,479762.0,7273123.7,1842.07,834.90,46749.4
77,7,480762.0,7273123.7,1875.84,779.35,47274.0
78,7,481762.0,7273123.7,1846.82,723.80,47812.8
79,7,482762.0,7273123.7,1904.80,668.24,48365.2
80,7,483762.0,7273123.7,1990.67,612.68,48930.9
81,7,484762.0,7273123.7,1849.22,612.70,49509.4
82,7,485762.0,7273123.7,1735.66,612.71,50100.4
83,7,486762.0,7273123.7,1709.10,612.73,50703.3
84,7,487762.0,7273123.7,1619.75,612.73,51317.9
85,7,488762.0,7273123.7,1576.02,612.74,51943.7
86,7,489762.0,7273123.7,1619.49,612.75,52580.3
87,7,490762.0,7273123.7,1404.65,612.75,53227.4
88,7,491762.0,7273123.7,1477.42,612.76,53884.7
89,7,492762.0,7273123.7,1361.09,612.76,54551.7
90,7,493762.0,7273123.7,1274.25,612.76,55228.2
91,7,494762.0,7273123.7,1273.63,612.76,55913.8
92,7,495762.0,7273123.7,1207.05,612.77,56608.2
93,7,496762.0,7273123.7,1194.79,612.77,57311.2
94,7,497762.0,7273123.7,1299.12,612.77,58022.4
95,7,498762.0,7273123.7,1193.83,612.77,58741.5
96,7,499762.0,7273123.7,1435.05,612.77,59468.2
97,7,500762.0,7273123.7,1534.94,612.77,60202.4
98,7,501762.0,7273123.7,1680.31,612.77,60943.8
99,7,502762.0,7273123.7,1896.23,612.77,61692.0
100,7,503762.0,7273123.7,2015.13,612.77,62446.9
0,8,403762.0,7274123.7,4604.51,3391.78,61799.3
1,8,404762.0,7274123.7,4838.96,3391.78,61036.8
2,8,405762.0,7274123.7,4796.91,3391.78,60280.9
3,8,406762.0,7274123.7,4909.56,3391.78,59531.7
4,8,407762.0,7274123.7,5038.45,3391.78,58789.6
5,8,408762.0,7274123.7,4719.36,3391.78,58054.9
6,8,409762.0,7274123.7,4587.73,3391.78,57327.6
7,8,410762.0,7274123.7,4520.79,3391.78,56608.2
8,8,411762.0,7274123.7,4977.28,3391.77,55897.0
9,8,412762.0,7274123.7,5199.89,3391.77,55194.1
10,8,413762.0,7274123.7,5076.09,3391.77,54500.0
11,8,414762.0,7274123.7,5044.25,3391.77,53814.9
12,8,415762.0,7274123.7,4964.32,3391.76,53139.2
13,8,416762.0,7274123.7,4828.40,3391.76,52473.2
14,8,417762.0,7274123.7,4657.94,3391.75,51817.3
15,8,418762.0,7274123.7,4513.18,3391.74,51171.7
16,8,419762.0,7274123.7,4163.52,3391.73,50537.0
17,8,420762.0,7274123.7,4059.36,3391.72,49913.5
18,8,421762.0,7274123.7,3681.58,3391.71,49301.5
19,8,422762.0,7274123.7,3413.81,3391.69,48701.5
20,8,423762.0,7274123.7,3146.56,3391.66,48114.0
21,8,424762.0,7274123.7,2887.60,3391.64,47539.2
22,8,425762.0,7274123.7,2663.62,3391.61,46977.7
23,8,426762.0,7274123.7,2526.90,3391.57,46430.0
24,8,427762.0,7274123.7,2241.34,3391.53,45896.4
25,8,428762.0,7274123.7,2272.39,3391.48,45377.4
26,8,429762.0,7274123.7,2105.57,3391.42,44873.5
27,8,430762.0,7274123.7,2101.61,3391.36,44385.3
28,8,431762.0,7274123.7,2112.44,3391.29,43913.1
29,8,432762.0,7274123.7,2104.78,3391.21,43457.4
30,8,433762.0,7274123.7,2083.43,3391.13,43018.8
31,8,434762.0,7274123.7,2049.19,3335.45,42597.7
32,8,435762.0,7274123.7,2001.26,3279.77,42194.6
33,8,436762.0,7274123.7,1934.83,3224.08,41810.0
34,8,437762.0,7274123.7,1883.20,3168.38,41444.4
35,8,438762.0,7274123.7,1994.43,3112.68,41098.2
36,8,439762.0,7274123.7,1907.79,3056.97,40771.9
37,8,440762.0,7274123.7,2137.76,3001.26,40465.9
38,8,441762.0,7274123.7,2218.88,2945.55,40180.7
39,8,442762.0,7274123.7,2387.27,2889.84,39916.6
40,8,443762.0,7274123.7,2590.63,2834.13,39674.1
41,8,444762.0,7274123.7,2802.29,2778.42,39453.5
42,8,445762.0,7274123.7,3014.47,2722.72,39255.1
43,8,446762.0,7274123.7,3336.66,2667.03,39079.3
44,8,447762.0,7274123.7,3385.23,2611.34,38926.4
45,8,448762.0,7274123.7,3679.30,2555.67,38796.6
46,8,449762.0,7274123.7,3768.47,2500.02,38690.0
47,8,450762.0,7274123.7,3883.34,2444.38,38607.0
48,8,451762.0,7274123.7,3963.68,2388.75,38547.6
49,8,452762.0,7274123.7,3988.02,2333.14,38511.9
50,8,453762.0,7274123.7,3964.28,2277.56,38500.0
51,8,454762.0,7274123.7,4032.50,2221.98,38511.9
52,8,455762.0,7274123.7,3754.32,2166.43,38547.6
53,8,456762.0,7274123.7,3242.25,2110.90,38607.0
54,8,457762.0,7274123.7,3253.62,2055.38,38690.0
55,8,458762.0,7274123.7,3329.68,1999.87,38796.6
56,8,459762.0,7274123.7,3593.20,1944.38,38926.4
57,8,460762.0,7274123.7,3408.74,1888.91,39079.3
58,8,461762.0,7274123.7,3240.52,1833.44,39255.1
59,8,462762.0,7274123.7,3227.00,1777.98,39453.5
60,8,463762.0,7274123.7,2936.98,1722.53,39674.1
61,8,464762.0,7274123.7,2893.26,1667.08,39916.6
62,8,465762.0,7274123.7,2642.91,1611.63,40180.7
63,8,466762.0,7274123.7,2426.72,1556.18,40465.9
64,8,467762.0,7274123.7,2209.13,1500.73,40771.9
65,8,468762.0,7274123.7,2009.97,1445.28,41098.2
66,8,469762.0,7274123.7,1868.88,1389.82,41444.4
67,8,470762.0,7274123.7,1916.36,1334.36,41810.0
68,8,471762.0,7274123.7,1771.70,1278.89,42194.6
69,8,472762.0,7274123.7,1925.90,1223.41,42597.7
70,8,473762.0,7274123.7,1890.13,1167.93,43018.8
71,8,474762.0,7274123.7,1893.44,1112.43,43457.4
72,8,475762.0,7274123.7,1876.74,1056.93,43913.1
73,8,476762.0,7274123.7,1831.13,1001.42,44385.3
74,8,477762.0,7274123.7,1785.98,945.90,44873.5
75,8,478762.0,7274123.7,1886.20,890.37,45377.4
76,8,479762.0,7274123.7,1768.17,834.84,45896.4
77,8,480762.0,7274123.7,1942.17,779.30,46430.0
78,8,481762.0,7274123.7,1933.74,723.76,46977.7
79,8,482762.0,7274123.7,1964.07,668.21,47539.2
80,8,483762.0,7274123.7,1972.27,612.65,48114.0
81,8,484762.0,7274123.7,1908.49,612.68,48701.5
82,8,485762.0,7274123.7,1822.58,612.70,49301.5
83,8,486762.0,7274123.7,1775.44,612.71,49913.5
84,8,487762.0,7274123.7,1545.86,612.72,50537.0
85,8,488762.0,7274123.7,1608.31,612.73,51171.7
86,8,489762.0,7274123.7,1452.50,612.74,51817.3
87,8,490762.0,7274123.7,1442.07,612.75,52473.2
88,8,491762.0,7274123.7,1432.11,612.75,53139.2
89,8,492762.0,7274123.7,1393.23,612.76,53814.9
90,8,493762.0,7274123.7,1334.35,612.76,54500.0
91,8,494762.0,7274123.7,1314.54,612.76,55194.1
92,8,495762.0,7274123.7,1104.77,612.76,55897.0
93,8,496762.0,7274123.7,1193.86,612.77,56608.2
94,8,497762.0,7274123.7,1090.81,612.77,57327.6
95,8,498762.0,7274123.7,1176.33,612.77,58054.9
96,8,499762.0,7274123.7,1319.92,612.77,58789.6
97,8,500762.0,7274123.7,1481.94,612.77,59531.7
98,8,501762.0,7274123.7,1642.56,612.77,60280.9
99,8,502762.0,7274123.7,1837.34,612.77,61036.8
100,8,503762.0,7274123.7,1825.50,612.77,61799.3
0,9,403762.0,7275123.7,4385.80,3391.78,61160.7
1,9,404762.0,7275123.7,4745.67,3391.78,60390.5
2,9,405762.0,7275123.7,4766.89,3391.78,59626.9
3,9,406762.0,7275123.7,5058.30,3391.78,58869.9
4,9,407762.0,7275123.7,5200.47,3391.78,58119.8
5,9,408762.0,7275123.7,5241.19,3391.78,57376.9
6,9,409762.0,7275123.7,4582.38,3391.78,56641.5
7,9,410762.0,7275123.7,4495.15,3391.77,55913.8
8,9,411762.0,7275123.7,4320.44,3391.77,55194.1
9,9,412762.0,7275123.7,5160.35,3391.77,54482.8
10,9,413762.0,7275123.7,4977.41,3391.77,53780.0
11,9,414762.0,7275123.7,4996.79,3391.76,53086.2
12,9,415762.0,7275123.7,4822.16,3391.76,52401.7
13,9,416762.0,7275123.7,4784.30,3391.75,51726.8
14,9,417762.0,7275123.7,4579.01,3391.74,51061.9
15,9,418762.0,7275123.7,4456.84,3391.73,50407.3
